,title,feed_type,link,description,date,image,publisher,stocks,_id
529,"Street signs: Nifty faces resistance, cigarette stocks, and more",news-article,https://www.business-standard.com/article/markets/street-signs-nifty-faces-resistance-cigarette-stocks-and-more-123031900566_1.html,"Tobacco manufacturer ITC, Godfrey Phillips India, and VST Industries have gained since the Union Budget on February 1, even as the benchmark Sensex declined close to 3%",2023-03-20 06:00:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2022-09/21/full/1663781086-2545.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'GDFR'}, {'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'VSTI'}, {'sid': '.NSEI'}]",6417aa49229b4f6d4a8759ba
530,ITC Sunfeast Supermilk Biscuit logs 10-fold growth in Tamil Nadu,news-article,https://www.thehindu.com/business/itc-sunfeast-supermilk-biscuit-logs-10-fold-growth-in-tamil-nadu/article66599312.ece,"On a pan-India basis, the market size of biscuits is about ₹45,000 crore",2023-03-16 20:26:21.000,https://pocket-image-cache.com/direct?url=http://th-i.thgim.com/public/business/2jhyg6/article66599880.ece/alternates/LANDSCAPE_1200/Pic%201.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'ITC'}],6413337a87b3e0746875e79a
531,"Britannia, ITC, Radico: These FMCG stocks may act as hedge in current fall",news-article,https://www.business-standard.com/article/markets/vbl-itc-radico-selective-fmcg-stocks-act-may-as-hedge-in-current-fall-123031600407_1.html,"Selective FMCG stocks may rise up to 11 per cent, even if broader market loses more ground",2023-03-16 11:56:20.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2016-03/07/full/1457294705-08.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'BRIT'}, {'sid': 'ITC'}, {'sid': '.NIFTYFMCG'}]",6412b8a687b3e0746875e263
532,"Stocks that will see action on March 16, 2023",news-article,https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-on-march-16-2023/article66625479.ece,"Buzzing stocks: Patanjali Foods, NACL Industries, ITC, Sundaram Clayton, Ramkrishna Forgings, Titagarh Wagons, L&T Finance Holdings, Sarda Energy, Jaypee Infratech, Sunflag Iron, Mindspace REIT, NIBE, BLS International, Federal Bank",2023-03-16 08:49:15.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/81r7o8/article66599494.ece/alternates/LANDSCAPE_1200/PO12_Candle_graph.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'FED'}, {'sid': 'ITC'}, {'sid': 'LTFH'}, {'sid': 'MINS'}, {'sid': 'NACL'}, {'sid': 'RKFO'}, {'sid': 'SAEM'}, {'sid': 'SUND'}, {'sid': 'TITW'}]",64128f6387b3e0746875e0dc
533,Adani Transmission Ltd certified as single-use plastic-free company,news-article,https://www.business-standard.com/article/companies/adani-transmission-ltd-certified-as-single-use-plastic-free-company-123031500852_1.html,Adani Transmission Ltd has been recognised as a ‘single-use plastic-free’ company by the Confederation of Indian Industry-ITC Centre of Excellence for Sustainable Development.,2023-03-15 19:03:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2023-01/31/full/1675183634-9672.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'ADAI'}, {'sid': 'ITC'}]",6411cfef87b3e0746875dcf5
534,ITC’s diversification into non-cigarette biz shows critical mass in profits,news-article,https://www.business-standard.com/article/companies/itc-robust-smoke-signals-from-non-cigarette-business-123031500967_1.html,But ITC’s strong run currently is not restricted to a single segment - all businesses are on a high,2023-03-15 18:17:24.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2018-05/09/full/1525890578-9473.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'ITC'}],6411c27f87b3e0746875dc62
535,"Day Trading Guide for March 15, 2023: Intraday supports, resistances for Nifty50 stocks",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-march-15/article66618453.ece,"Here are the intraday supports and resistances for widely traded stocks such as Reliance Industries, ITC, ONGC, Infosys, HDFC Bank, TCS and SBI",2023-03-15 06:05:00.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/ynowpd/article66618472.ece/alternates/LANDSCAPE_1200/stock%20market%2033.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'ITC'}, {'sid': 'INFY'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'RELI'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",64111a5a87b3e0746875d672
536,"In absence of cogent evidence, mere invoice production, cheque-payment insufficient to claim ITC: Supreme Court",news-article,https://www.thehindubusinessline.com/economy/mere-invoice-production-cheque-payment-insufficient-to-claim-itc-under-gst-supreme-court/article66617461.ece,"For claiming ITC, the dealer should prove the actual physical movement of goods and mere production of tax invoices will not be sufficient: Apex court",2023-03-14 17:48:01.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/t4nrgk/article66575994.ece/alternates/LANDSCAPE_1200/supreme%20court%2055.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'ITC'}],64100150127c80591c083be3
537,"Invoices, cheque payment not sufficient to claim ITC under VAT: SC",news-article,https://www.business-standard.com/article/economy-policy/invoices-cheque-payment-not-sufficient-to-claim-itc-under-vat-sc-123031400509_1.html,Apex court allows tax authorities’ appeal against Karnataka High Court judgment,2023-03-14 13:24:01.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2022-08/24/full/1661362699-0681.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'ITC'}],641029fe127c80591c083d94
538,"Day Trading Guide for March 14, 2023",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-march-14/article66614407.ece,"Here are the key intraday supports and resistances to watch out for Nifty Futures, RIL, ONGC, TCS, Infosys, HDFC Bank, SBI, and ITC",2023-03-14 06:00:00.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/9vgs3x/article66613531.ece/alternates/LANDSCAPE_1200/PO27_Stock_market.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",641403b087b3e0746875ec0b
539,"Bharat 22 rebalance to set off selling in ITC and Nalco, shows data",news-article,https://www.business-standard.com/article/markets/bharat-22-rebalance-to-set-off-selling-in-itc-and-nalco-shows-data-123031200575_1.html,Churn is by reason of changes to weighting of existing components,2023-03-13 06:08:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2021-02/01/full/1612203648-8034.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'ITC'}, {'sid': 'NALU'}]",640e76c0127c80591c083143
540,"Eight Of Top 10 Firms Lose Rs 1.03 Lakh Crore In Market Valuation; RIL, ICICI Hit Hard",news-article,https://zeenews.india.com/markets/eight-of-top-10-firms-lose-rs-1-03-lakh-crore-in-market-valuation-ril-icici-hit-hard-2582622.html,"Barring Bharti Airtel and ITC, eight firms suffered erosion from their market capitalisation (mcap).",2023-03-12 12:45:34.000,https://pocket-image-cache.com/direct?url=http://english.cdn.zeenews.com/sites/default/files/2023/03/12/1166144-untitled-design-2023-03-12t124451.638.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/zeenews.jpeg', 'id': 'zeenews.india.com', 'name': 'Zee News'}","[{'sid': 'BRTI'}, {'sid': 'ITC'}]",640d7e27a4c84c6c0b44fed1
541,"Is it good to buy stocks of ITC, ICICI Bank, Bajaj Finance",news-article,https://www.thehindubusinessline.com/portfolio/technical-analysis/itc-icici-bank-bajaj-finance-how-will-these-stocks-perform-over-the-coming-days/article66604381.ece,"We zoom in on the prospects of ITC, as also the prospects of two other stocks — ICICI Bank and Bajaj Finance",2023-03-11 18:23:55.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/xxfoyh/article66156865.ece/alternates/LANDSCAPE_1200/IMG_IMG_PO22_Bull_bear_m_2_1_DL9RADQ1.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'BJFN'}, {'sid': 'ICBK'}, {'sid': 'ITC'}]",640c6f0a0b7ca9762ab9c119
542,Reversal of ITC at midnight during search and seizure can’t be voluntary payment of GST dues: Gujarat HC,news-article,https://www.thehindubusinessline.com/economy/reversal-of-itc-at-midnight-during-search-and-seizure-cant-be-voluntary-payment-of-gst-dues-gujarat-hc/article66606495.ece,Experts feel such an action by the official was complete violation of CBIC circular and it should be avoided.,2023-03-11 11:19:07.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/mjjezb/article35466063.ece/alternates/LANDSCAPE_1200/gujarathc10507822021164141VIS2643JPG,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'ITC'}],640c1ade0b7ca9762ab9bf41
543,"YES Bank, ITC, Reliance Industries: What should be your strategy for the day",news-article,https://www.businesstoday.in/markets/company-stock/story/yes-bank-itc-reliance-industries-what-should-be-your-strategy-for-the-day-372839-2023-03-10?utm_source=rssfeed,ITC shares witnessed a breakout of a long consolidation above Rs 388 level. It is making higher high-low formations.,2023-03-10 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202303/graph-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'ITC'}, {'sid': 'RELI'}, {'sid': 'YESB'}]",640aa2150b7ca9762ab9b58e
544,"Taking Stock | Rate hike worries sink market; Sensex crashes 928 points, Nifty slips below 17,760",news-article,https://www.moneycontrol.com/news/business/markets/taking-stock-rate-hike-worries-sink-market-sensex-crashes-928-points-nifty-slips-below-17760-10142271.html,"Adani Enterprises, Adani Ports, Grasim Industries, JSW Steel and Bajaj Finance were among the major Nifty losers, while ITC, Bajaj Auto and Divis Laboratories gained the most",2023-03-10 17:30:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2017/03/sensexdown-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'APSE'}, {'sid': 'ADEL'}, {'sid': 'BAJA'}, {'sid': 'BJFN'}, {'sid': 'DIVI'}, {'sid': 'GRAS'}, {'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'JSTL'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",63f5f2848152e91ae2dbee9d
545,ITC shares at Rs 450 level? 5 reasons why the FMCG stock looks attractive today,news-article,https://www.businesstoday.in/markets/company-stock/story/itc-shares-at-rs-450-level-5-reasons-why-the-fmcg-stock-looks-attractive-today-372877-2023-03-10?utm_source=rssfeed,"ITC’s dividend yield, Motilal Oswal said, is healthy at 3.5-4 per cent despite the recent stock price appreciation. Valuations remain inexpensive at 22.2 times FY24 EPS and less than 20 timesFY25 EPS, it said.",2023-03-10 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202303/itc_ep-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'ITC'}, {'sid': 'MOFS'}]",640ada540b7ca9762ab9b772
546,"How ITC, IDBI Bank and 8 other shares with significant LIC holdings fared in 2023",news-article,https://www.businesstoday.in/markets/company-stock/story/how-itc-idbi-bank-and-8-other-shares-with-significant-lic-holdings-fared-in-2023-372835-2023-03-10?utm_source=rssfeed,"Out of 10 stocks, where LIC had maximum holdings as of December 31, shares of seven companies have underperformed the Nifty50 in 2023 so far.",2023-03-10 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202303/1_jsfxdrwmhbupadjl49cuhq-sixteen_nine.jpeg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'IDTI'}, {'sid': 'IDBI'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",640a9b0e0b7ca9762ab9b561
547,"ITC earnings shining like a beacon, stock can hit Rs 450: Motilal Oswal",news-article,https://economictimes.indiatimes.com/markets/stocks/news/itc-earnings-shining-like-a-beacon-stock-can-hit-rs-450-motilal-oswal/articleshow/98537841.cms,"At a time when uncertainty looms over the industry, led by high inflation, unpredictable monsoons, continued weak rural sales, and delay in commodity costs decline, ITCs earnings performance in the last couple of years and FY24 shines like a beacon, said Motilal Oswal.",2023-03-10 13:14:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-98537846,width-1070,height-580,imgsize-105922,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'ITC'}, {'sid': 'MOFS'}]",640aed920b7ca9762ab9b820
548,Buy ITC; target of Rs 450: Motilal Oswal,news-article,https://www.moneycontrol.com/news/business/stocks/buy-itc-target-of-rs-450-motilal-oswal-10227331.html,"Motilal Oswal is bullish on ITC recommended buy rating on the stock with a target price of Rs 450 in its research report dated March 09, 2023.",2023-03-10 10:49:07.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2022/12/Buy_1-378x213.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'ITC'}, {'sid': 'MOFS'}]",640ac5260b7ca9762ab9b6cb
549,ITC - Earnings Visibility Continues To Drive Outperformance: Motilal Oswal,news-article,https://www.bqprime.com/research-reports/itc-earnings-visibility-continues-to-drive-outperformance-motilal-oswal,ITC’s earnings outlook is better than other large cap staples players.,2023-03-10 08:23:33.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2023-02%2Fb17772cf-0d37-4098-b3eb-809c3dc26e6c%2FITC_Products___Source_Company_website_.png?rect=0%2C2%2C584%2C307&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'ITC'}, {'sid': 'MOFS'}]",640a9be00b7ca9762ab9b569
550,"Day Trading Guide for March 10, 2023",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-march-10/article66599407.ece,"Here are the key intraday supports and resistances to watch out for Nifty Futures, RIL, ONGC, TCS, Infosys, HDFC Bank, SBI, and ITC",2023-03-10 06:10:00.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/q4a871/article66574931.ece/alternates/LANDSCAPE_1200/PO13_BS_stock_market.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",641403b887b3e0746875ec0e
551,Reliance brings back 50-year-old iconic beverage brand Campa Cola,news-article,https://www.business-standard.com/article/companies/reliance-brings-back-50-year-old-iconic-beverage-brand-campa-cola-123030900932_1.html,"Billionaire Mukesh Ambani’s Reliance re-launched the 50-year-old iconic beverage brand Campa Cola in a new contemporised avatar as it looks to ramp up its own consumer goods offering to take on competition from Adani, ITC and Unilever.",2023-03-09 19:01:06.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2023-03/09/full/1678368604-5157.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}",[{'sid': 'ITC'}],6409dfe50b7ca9762ab9b1c0
552,"Sensex snaps 3-day winning run, falls 542 pts; Nifty gives up 17,600",news-article,https://www.business-standard.com/article/markets/stock-market-live-updates-nifty-sensex-fii-dii-crude-oil-inflation-bharat-forge-123030900088_1.html,"CLOSING BELL: M&M (down 3 per cent), RIL (down over 2 per cent), Bajaj Finserv, ICICI Bank, Maruti Suzuki, Tata Motors, Tech M, Bajaj Finance, TCS, ITC, Titan, and SBI were the top Sensex laggards",2023-03-09 15:47:31.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2021-04/20/full/1618863106-8819.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'BJFS'}, {'sid': 'BJFN'}, {'sid': 'IDTI'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'MAHM'}, {'sid': 'MIRA'}, {'sid': 'MRTI'}, {'sid': 'SBI'}, {'sid': 'TAMdv'}, {'sid': 'TAMO'}, {'sid': 'TCS'}, {'sid': 'TITN'}, {'sid': '.NSEI'}]",64094c340b7ca9762ab9ac37
553,Axis Bank partners with ITC to offer rural lending products to farmers in remote region,news-article,https://economictimes.indiatimes.com/industry/banking/finance/banking/axis-bank-partners-with-itc-to-offer-rural-lending-products-to-farmers-in-remote-regions/articleshow/98516504.cms,"The deal will enable Axis Bank to cater to the financial requirements of the unserved and under-served farmers based in the remote regions of the country. “The Bank will offer a wide range of assets and liability products such as farmer loans, gold loans etc,” the company stated in a press release.",2023-03-09 15:36:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-98516480,width-1070,height-580,imgsize-38858,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'AXBK'}, {'sid': 'ITC'}]",6409b8220b7ca9762ab9b042
554,"Sensex, Nifty Extend Decline As Reliance, ITC, ICICI Bank Drag: Midday Market Update",news-article,https://www.bqprime.com/markets/sensex-nifty-extend-decline-as-reliance-itc-icici-bank-drag-midday-market-update,"At 12:20 p.m., Sensex fell 288 points or 0.48% to 60,060.33, while the Nifty 50 declined 88 points or 0.50% to 17,666.30.",2023-03-09 12:47:58.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2022-12%2Fb4fd9a37-2c72-4a64-b87f-91aa44079c7e%2Fbse_reuters_2.jpg?rect=0%2C98%2C960%2C504&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'IDTI'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",640989a50b7ca9762ab9ae95
555,"Sensex rises over 120 points on fag-end buying; Nifty closes above 17,750",news-article,https://www.thehindu.com/business/markets/sensex-rises-over-120-points-on-fag-end-buying-nifty-closes-above-17750/article66595216.ece,"IndusInd Bank was the biggest gainer on the Sensex chart, rising 4.75%, followed by M&M, L&T, NTPC, ITC, Ultra Cement, Tata Steel, Maruti and SBI",2023-03-08 21:25:51.000,https://pocket-image-cache.com/direct?url=http://th-i.thgim.com/public/incoming/nc2idi/article66596773.ece/alternates/LANDSCAPE_1200/PTI3_8_2023_0010100004B.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}","[{'sid': 'IDTI'}, {'sid': 'INBK'}, {'sid': 'ITC'}, {'sid': 'LART'}, {'sid': 'MAHM'}, {'sid': 'MIRA'}, {'sid': 'NTPC'}, {'sid': 'SBI'}, {'sid': 'TISC'}, {'sid': '.NSEI'}]",64086f3d6611856b2d3ef3d3
556,"Stock Market Today: Sensex, Nifty Reverse Losses To End Higher; ITC, ICICI Bank, Reliance Lead Gains",news-article,https://www.bqprime.com/markets/stock-market-live-updates-8-march-2023-sgx-nifty-weak-global-cues-signal-a-fall-adani-zee-allcargo-gail-rbl-bank-in-focus,"The S&P BSE Sensex closed up 124 points or 0.21% at 60,346.09 while the NSE Nifty 50 was 43 points or 0.24% higher at 17,754.40.",2023-03-08 17:39:09.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2019-06%2Feb7600fb-e0ec-47f6-bfae-009941cae449%2F323324904_1_5__3_.jpg?rect=0%2C0%2C4000%2C2100&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'BSEL'}, {'sid': 'IDTI'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",6407ffed6611856b2d3ef028
557,Coal India to ITC: 10 stocks to hedge against share price volatility,news-article,https://www.business-standard.com/article/markets/10-stocks-to-hedge-against-share-price-volatility-123030700867_1.html,"Equity markets have been volatile over the past year. At such times, investors can look at firms that pay generous dividends, which can become a second income",2023-03-08 06:30:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2023-03/07/full/1678207723-6934.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'COAL'}, {'sid': 'ITC'}]",6407e6496611856b2d3eefa5
558,"Day Trading Guide for March 8, 2023",news-article,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-march-08/article66591362.ece,"Here are the key intraday supports and resistances to watch out for Nifty Futures, RIL, ONGC, TCS, Infosys, HDFC Bank, SBI, and ITC",2023-03-08 06:12:00.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/incoming/w8l6ba/article65805862.ece/alternates/LANDSCAPE_1200/CCI_UDHindu_KSL_UKH4K53KQ_R1535785959_5_dfe257bb-4c73-4d8d-a221-c726e636da50.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}","[{'sid': 'HDBK'}, {'sid': 'IDTI'}, {'sid': 'INFY'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'SBI'}, {'sid': 'TCS'}, {'sid': '.NSEI'}]",641403bb87b3e0746875ec11
559,Hotel and flight bookings surge as Holi adds colour to leisure travel,news-article,https://economictimes.indiatimes.com/industry/services/hotels-/-restaurants/hotel-and-flight-bookings-surge-as-holi-adds-colour-to-leisure-travel/articleshow/98484961.cms,"Properties such as the ITC Grand Goa, and Taj Rishikesh Resort & Spa in Uttarakhand had no available rooms for March 8 as per their websites. There was a higher demand for train bookings ahead of Holi this year compared with last year, said Sripad Vaidya, COO, ConfirmTkt.",2023-03-08 00:44:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-98485006,width-1070,height-580,imgsize-73314,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],64079ac057f1f17d6dd98cc2
560,Hyundai partners with ITC to enhance rural reach,news-article,https://economictimes.indiatimes.com/industry/auto/cars-uvs/hyundai-partners-with-itc-to-enhance-rural-reach/articleshow/98473101.cms,"He said similar to the overall market in India, the rural segment has also demonstrated an inclination towards the SUV segment with a contribution of over 47 per cent to HMIL’s overall sales with the company’s compact SUV Venue topping the charts with a contribution of 24 per cent followed by the mi…",2023-03-07 14:08:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-98473180,width-1070,height-580,imgsize-30180,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],6407004c57f1f17d6dd98870
561,"Myntra not eligible for ITC on gift vouchers sourced from third party, rules KAAAR",news-article,https://www.thehindubusinessline.com/economy/myntra-not-eligible-for-itc-on-gift-vouchers-sourced-from-third-party-rules-kaaar/article66590129.ece,"Gift vouchers are neither goods nor services, says Karnataka Appellate Authority for Advance Ruling",2023-03-07 11:09:10.000,https://pocket-image-cache.com/direct?url=http://bl-i.thgim.com/public/news/owj016/article66590188.ece/alternates/LANDSCAPE_1200/myntrajpg.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindubusinessline.png', 'id': 'www.thehindubusinessline.com', 'name': 'The Hindu Businessline'}",[{'sid': 'ITC'}],6406d4f057f1f17d6dd98741
562,"Taking Stock | Market ends higher on late buying; Sensex up 243 points, Nifty reclaims 18,000",news-article,https://www.moneycontrol.com/news/business/markets/taking-stock-market-ends-higher-on-late-buying-sensex-up-243-points-nifty-reclaims-18000-10089331.html,"Tech Mahindra, Apollo Hospitals, Eicher Motors, Reliance Industries and Adani Enterprises were among the biggest gainers on the Nifty, while losers included HUL, Sun Pharma, ITC, L&T and ONGC",2023-03-06 17:30:00.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2023/02/Sensex_Nifty-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'ADEL'}, {'sid': 'APLH'}, {'sid': 'EICH'}, {'sid': 'HLL'}, {'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'LART'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'RELI'}, {'sid': 'SUN'}, {'sid': 'TEML'}, {'sid': '.NSEI'}]",63ecb7f2f6d2796f017ac03d
